#datatype,measurement,tag,tag,dateTime:RFC3339,double,long,string,double,boolean
#group,false,true,true,false,false,false,false,false,false
#default,,,,,,,,,
,_measurement,tag_1,tag_2,_time,field_11,field_12,field_13,field_21,field_22
,measurement_2,tag_12,tag_21,2025-06-01T04:59:00.000Z,,,,369.376,True
,measurement_1,tag_11,tag_21,2025-06-01T05:00:00.000Z,44.3,2817,tvprjudy,,
,measurement_1,tag_12,tag_22,2025-06-01T05:01:00.000Z,416.958,7595,yyjbiotl,,
,measurement_2,tag_12,tag_21,2025-06-01T05:02:00.000Z,,,,66.59,False
,measurement_2,tag_13,tag_22,2025-06-01T05:03:00.000Z,,,,810.916,False
,measurement_2,tag_13,tag_21,2025-06-01T05:04:00.000Z,,,,164.778,True
,measurement_1,tag_12,tag_21,2025-06-01T05:05:00.000Z,361.555,4808,jwbodsmqcc,,
,measurement_1,tag_12,tag_21,2025-06-01T05:06:00.000Z,237.59,9188,tmqizqusb,,
,measurement_1,tag_11,tag_22,2025-06-01T05:07:00.000Z,165.56,378,clvdpkvg,,
,measurement_2,tag_11,tag_21,2025-06-01T05:08:00.000Z,,,,469.634,False
,measurement_1,tag_12,tag_21,2025-06-01T05:09:00.000Z,3.424,4365,ttqpcg,,
,measurement_2,tag_12,tag_22,2025-06-01T05:10:00.000Z,,,,191.106,True
,measurement_2,tag_11,tag_21,2025-06-01T05:11:00.000Z,,,,395.617,True
,measurement_1,tag_13,tag_21,2025-06-01T05:12:00.000Z,892.5,1443,rhcobluxx,,
,measurement_1,tag_12,tag_22,2025-06-01T05:13:00.000Z,791.496,2035,wsrgrbmit,,
,measurement_1,tag_11,tag_21,2025-06-01T05:14:00.000Z,327.59,5779,rncurjxa,,
,measurement_1,tag_12,tag_21,2025-06-01T05:15:00.000Z,510.941,4144,mtzul,,
,measurement_1,tag_12,tag_21,2025-06-01T05:16:00.000Z,31.054,3791,zhiyse,,
,measurement_2,tag_12,tag_22,2025-06-01T05:17:00.000Z,,,,441.567,False
,measurement_1,tag_12,tag_21,2025-06-01T05:18:00.000Z,330.511,902,uwtlnrvuy,,
,measurement_1,tag_13,tag_22,2025-06-01T05:19:00.000Z,754.678,4104,ajqtwrg,,
,measurement_2,tag_13,tag_22,2025-06-01T05:20:00.000Z,,,,335.905,False
,measurement_1,tag_11,tag_22,2025-06-01T05:21:00.000Z,631.863,6977,zxdbdfbuc,,
,measurement_2,tag_11,tag_21,2025-06-01T05:22:00.000Z,,,,462.095,False
,measurement_2,tag_13,tag_21,2025-06-01T05:23:00.000Z,,,,551.774,True
,measurement_1,tag_11,tag_22,2025-06-01T05:24:00.000Z,612.191,1558,loisu,,
,measurement_2,tag_12,tag_21,2025-06-01T05:25:00.000Z,,,,413.204,False
,measurement_2,tag_13,tag_22,2025-06-01T05:26:00.000Z,,,,862.61,False
,measurement_2,tag_13,tag_22,2025-06-01T05:27:00.000Z,,,,533.904,False
,measurement_1,tag_11,tag_22,2025-06-01T05:28:00.000Z,171.016,8688,iypxz,,
,measurement_2,tag_12,tag_21,2025-06-01T05:29:00.000Z,,,,313.693,True
,measurement_2,tag_12,tag_22,2025-06-01T05:30:00.000Z,,,,584.732,True
,measurement_2,tag_11,tag_22,2025-06-01T05:31:00.000Z,,,,329.957,False
,measurement_2,tag_12,tag_22,2025-06-01T05:32:00.000Z,,,,113.489,True
,measurement_1,tag_12,tag_21,2025-06-01T05:33:00.000Z,249.383,2839,pdazryvfhf,,
,measurement_2,tag_12,tag_22,2025-06-01T05:34:00.000Z,,,,716.561,True
,measurement_2,tag_13,tag_21,2025-06-01T05:35:00.000Z,,,,922.53,False
,measurement_2,tag_11,tag_21,2025-06-01T05:36:00.000Z,,,,896.156,False
,measurement_1,tag_11,tag_21,2025-06-01T05:37:00.000Z,997.289,7526,puauvlyx,,
,measurement_2,tag_13,tag_22,2025-06-01T05:38:00.000Z,,,,744.07,True
,measurement_2,tag_11,tag_21,2025-06-01T05:39:00.000Z,,,,644.657,False
,measurement_2,tag_13,tag_21,2025-06-01T05:40:00.000Z,,,,425.863,True
,measurement_2,tag_13,tag_22,2025-06-01T05:41:00.000Z,,,,653.51,True
,measurement_2,tag_12,tag_22,2025-06-01T05:42:00.000Z,,,,404.007,False
,measurement_2,tag_12,tag_22,2025-06-01T05:43:00.000Z,,,,292.649,True
,measurement_2,tag_12,tag_22,2025-06-01T05:44:00.000Z,,,,384.582,True
,measurement_2,tag_13,tag_21,2025-06-01T05:45:00.000Z,,,,630.591,True
,measurement_1,tag_11,tag_22,2025-06-01T05:46:00.000Z,795.381,4776,odojye,,
,measurement_2,tag_12,tag_21,2025-06-01T05:47:00.000Z,,,,158.99,False
,measurement_1,tag_11,tag_21,2025-06-01T05:48:00.000Z,803.725,5668,hqgftlv,,
,measurement_2,tag_11,tag_22,2025-06-01T05:49:00.000Z,,,,133.979,True
,measurement_1,tag_11,tag_22,2025-06-01T05:50:00.000Z,961.337,7412,zgnfuzs,,
,measurement_2,tag_13,tag_21,2025-06-01T05:51:00.000Z,,,,635.925,True
,measurement_2,tag_13,tag_21,2025-06-01T05:52:00.000Z,,,,841.457,True
,measurement_2,tag_12,tag_21,2025-06-01T05:53:00.000Z,,,,914.827,False
,measurement_2,tag_13,tag_21,2025-06-01T05:54:00.000Z,,,,206.574,True
,measurement_2,tag_12,tag_22,2025-06-01T05:55:00.000Z,,,,322.823,True
,measurement_2,tag_11,tag_21,2025-06-01T05:56:00.000Z,,,,363.913,False
,measurement_2,tag_11,tag_21,2025-06-01T05:57:00.000Z,,,,483.49,False
,measurement_2,tag_11,tag_22,2025-06-01T05:58:00.000Z,,,,351.274,False
,measurement_2,tag_12,tag_21,2025-06-01T05:59:00.000Z,,,,23.837,True
,measurement_1,tag_11,tag_21,2025-06-01T06:00:00.000Z,268.783,564,hekuqah,,
,measurement_1,tag_11,tag_21,2025-06-01T06:01:00.000Z,473.414,7744,ebzeabskmt,,
,measurement_2,tag_11,tag_22,2025-06-01T06:02:00.000Z,,,,326.414,False
,measurement_2,tag_12,tag_22,2025-06-01T06:03:00.000Z,,,,691.739,True
,measurement_1,tag_11,tag_22,2025-06-01T06:04:00.000Z,242.112,533,eprom,,
,measurement_1,tag_11,tag_22,2025-06-01T06:05:00.000Z,600.887,5681,rivohzqpdf,,
,measurement_1,tag_12,tag_21,2025-06-01T06:06:00.000Z,463.753,6498,dnnrkewrbu,,
,measurement_2,tag_11,tag_22,2025-06-01T06:07:00.000Z,,,,366.78,True
,measurement_2,tag_11,tag_21,2025-06-01T06:08:00.000Z,,,,329.274,True
,measurement_1,tag_13,tag_22,2025-06-01T06:09:00.000Z,500.771,1550,cpzkv,,
,measurement_2,tag_12,tag_21,2025-06-01T06:10:00.000Z,,,,342.394,True
,measurement_2,tag_12,tag_21,2025-06-01T06:11:00.000Z,,,,478.25,True
,measurement_2,tag_13,tag_22,2025-06-01T06:12:00.000Z,,,,74.404,False
,measurement_1,tag_13,tag_22,2025-06-01T06:13:00.000Z,753.248,4316,yppkxcgl,,
,measurement_2,tag_11,tag_22,2025-06-01T06:14:00.000Z,,,,10.104,False
,measurement_2,tag_13,tag_21,2025-06-01T06:15:00.000Z,,,,555.31,True
,measurement_2,tag_11,tag_21,2025-06-01T06:16:00.000Z,,,,100.991,True
,measurement_1,tag_13,tag_22,2025-06-01T06:17:00.000Z,34.404,8641,yxwmhrkia,,
,measurement_1,tag_12,tag_21,2025-06-01T06:18:00.000Z,842.268,1702,duirz,,
,measurement_2,tag_12,tag_22,2025-06-01T06:19:00.000Z,,,,443.09,False
,measurement_1,tag_12,tag_21,2025-06-01T06:20:00.000Z,789.998,6062,yaxhogla,,
,measurement_2,tag_11,tag_21,2025-06-01T06:21:00.000Z,,,,269.124,True
,measurement_2,tag_13,tag_21,2025-06-01T06:22:00.000Z,,,,967.901,False
,measurement_1,tag_13,tag_21,2025-06-01T06:23:00.000Z,134.854,2105,ipnqrr,,
,measurement_2,tag_11,tag_22,2025-06-01T06:24:00.000Z,,,,497.863,False
,measurement_2,tag_12,tag_22,2025-06-01T06:25:00.000Z,,,,364.803,True
,measurement_2,tag_13,tag_21,2025-06-01T06:26:00.000Z,,,,684.762,False
,measurement_2,tag_12,tag_22,2025-06-01T06:27:00.000Z,,,,637.907,False
,measurement_2,tag_11,tag_22,2025-06-01T06:28:00.000Z,,,,299.629,False
,measurement_2,tag_12,tag_21,2025-06-01T06:29:00.000Z,,,,487.859,False
,measurement_2,tag_12,tag_22,2025-06-01T06:30:00.000Z,,,,677.841,True
,measurement_2,tag_11,tag_22,2025-06-01T06:31:00.000Z,,,,950.967,True
,measurement_1,tag_12,tag_21,2025-06-01T06:32:00.000Z,263.125,9578,timbepwgre,,
,measurement_1,tag_12,tag_21,2025-06-01T06:33:00.000Z,484.755,2675,xsivwpfibc,,
,measurement_1,tag_11,tag_22,2025-06-01T06:34:00.000Z,94.223,6518,otxwwqz,,
,measurement_2,tag_11,tag_21,2025-06-01T06:35:00.000Z,,,,974.282,False
,measurement_2,tag_12,tag_21,2025-06-01T06:36:00.000Z,,,,211.251,True
,measurement_1,tag_12,tag_21,2025-06-01T06:37:00.000Z,129.83,2245,obsakoa,,
,measurement_2,tag_13,tag_22,2025-06-01T06:38:00.000Z,,,,849.6,True
,measurement_2,tag_11,tag_21,2025-06-01T06:39:00.000Z,,,,470.449,True
,measurement_1,tag_13,tag_22,2025-06-01T06:40:00.000Z,832.686,8612,nsbtqt,,
,measurement_1,tag_11,tag_21,2025-06-01T06:41:00.000Z,234.095,2276,aokhre,,
,measurement_1,tag_11,tag_21,2025-06-01T06:42:00.000Z,391.496,8197,yyuwxzmpm,,
,measurement_1,tag_12,tag_21,2025-06-01T06:43:00.000Z,264.964,2676,desrexbz,,
,measurement_1,tag_11,tag_21,2025-06-01T06:44:00.000Z,306.509,8097,zmbiozb,,
,measurement_1,tag_13,tag_22,2025-06-01T06:45:00.000Z,353.308,3098,nigxxuu,,
,measurement_1,tag_11,tag_22,2025-06-01T06:46:00.000Z,633.801,1098,xefmkzyaf,,
,measurement_1,tag_13,tag_22,2025-06-01T06:47:00.000Z,574.992,3541,zdmofol,,
,measurement_1,tag_11,tag_21,2025-06-01T06:48:00.000Z,881.479,9352,gibeo,,
,measurement_1,tag_11,tag_22,2025-06-01T06:49:00.000Z,159.89,9028,dtzdowa,,
,measurement_1,tag_11,tag_22,2025-06-01T06:50:00.000Z,488.6,1553,lgwqklc,,
,measurement_2,tag_12,tag_21,2025-06-01T06:51:00.000Z,,,,916.647,True
,measurement_2,tag_11,tag_22,2025-06-01T06:52:00.000Z,,,,80.1,False
,measurement_1,tag_13,tag_21,2025-06-01T06:53:00.000Z,175.57,3464,pdkpigtrk,,
,measurement_2,tag_13,tag_21,2025-06-01T06:54:00.000Z,,,,239.68,False
,measurement_2,tag_11,tag_21,2025-06-01T06:55:00.000Z,,,,420.239,False
,measurement_1,tag_12,tag_21,2025-06-01T06:56:00.000Z,597.617,6732,zvyvs,,
,measurement_1,tag_12,tag_22,2025-06-01T06:57:00.000Z,678.765,3071,pfaqmistn,,
,measurement_2,tag_12,tag_22,2025-06-01T06:58:00.000Z,,,,937.984,True
,measurement_1,tag_12,tag_21,2025-06-01T06:59:00.000Z,707.088,4322,quvfkx,,
,measurement_2,tag_12,tag_22,2025-06-01T07:00:00.000Z,,,,337.44,True
,measurement_2,tag_11,tag_21,2025-06-01T07:01:00.000Z,,,,544.593,True
,measurement_2,tag_11,tag_22,2025-06-01T07:02:00.000Z,,,,613.209,False
,measurement_2,tag_11,tag_21,2025-06-01T07:03:00.000Z,,,,486.584,False
,measurement_1,tag_12,tag_22,2025-06-01T07:04:00.000Z,362.088,2286,bkocmstkmc,,
,measurement_2,tag_12,tag_21,2025-06-01T07:05:00.000Z,,,,377.9,False
,measurement_2,tag_12,tag_21,2025-06-01T07:06:00.000Z,,,,494.365,False
,measurement_2,tag_13,tag_21,2025-06-01T07:07:00.000Z,,,,314.817,False
,measurement_1,tag_11,tag_21,2025-06-01T07:08:00.000Z,281.223,7193,hmitj,,
,measurement_2,tag_12,tag_21,2025-06-01T07:09:00.000Z,,,,270.29,True
,measurement_2,tag_11,tag_22,2025-06-01T07:10:00.000Z,,,,928.543,False
,measurement_2,tag_11,tag_22,2025-06-01T07:11:00.000Z,,,,365.444,True
,measurement_1,tag_13,tag_21,2025-06-01T07:12:00.000Z,649.255,8049,lkuuxftr,,
,measurement_2,tag_13,tag_22,2025-06-01T07:13:00.000Z,,,,203.75,True
,measurement_2,tag_13,tag_21,2025-06-01T07:14:00.000Z,,,,622.51,False
,measurement_2,tag_13,tag_21,2025-06-01T07:15:00.000Z,,,,839.256,False
,measurement_1,tag_12,tag_21,2025-06-01T07:16:00.000Z,131.716,9685,fegldsz,,
,measurement_2,tag_12,tag_22,2025-06-01T07:17:00.000Z,,,,58.554,True
,measurement_2,tag_13,tag_21,2025-06-01T07:18:00.000Z,,,,719.414,False
,measurement_2,tag_11,tag_22,2025-06-01T07:19:00.000Z,,,,990.643,False
,measurement_2,tag_13,tag_21,2025-06-01T07:20:00.000Z,,,,780.807,False
,measurement_1,tag_12,tag_21,2025-06-01T07:21:00.000Z,724.417,3970,nqbfmh,,
,measurement_2,tag_12,tag_22,2025-06-01T07:22:00.000Z,,,,884.229,True
,measurement_1,tag_11,tag_21,2025-06-01T07:23:00.000Z,389.255,9453,vosawf,,
,measurement_1,tag_11,tag_21,2025-06-01T07:24:00.000Z,370.211,3885,auwlk,,
,measurement_1,tag_13,tag_22,2025-06-01T07:25:00.000Z,444.845,1617,alnapb,,
,measurement_2,tag_11,tag_22,2025-06-01T07:26:00.000Z,,,,73.902,False
,measurement_1,tag_12,tag_22,2025-06-01T07:27:00.000Z,439.137,2317,xwqvpbc,,
,measurement_2,tag_11,tag_22,2025-06-01T07:28:00.000Z,,,,13.345,False
,measurement_1,tag_11,tag_21,2025-06-01T07:29:00.000Z,944.164,4559,ntwihvlfho,,
,measurement_1,tag_12,tag_22,2025-06-01T07:30:00.000Z,573.381,4320,gxcmn,,
,measurement_2,tag_13,tag_22,2025-06-01T07:31:00.000Z,,,,282.19,False
,measurement_2,tag_13,tag_22,2025-06-01T07:32:00.000Z,,,,71.95,False
,measurement_2,tag_12,tag_21,2025-06-01T07:33:00.000Z,,,,193.771,False
,measurement_2,tag_13,tag_22,2025-06-01T07:34:00.000Z,,,,4.119,False
,measurement_1,tag_13,tag_22,2025-06-01T07:35:00.000Z,358.046,422,cfkkxdq,,
,measurement_2,tag_11,tag_21,2025-06-01T07:36:00.000Z,,,,781.809,False
,measurement_2,tag_11,tag_22,2025-06-01T07:37:00.000Z,,,,642.323,True
,measurement_1,tag_11,tag_21,2025-06-01T07:38:00.000Z,649.09,6670,wsvbtd,,
,measurement_1,tag_13,tag_21,2025-06-01T07:39:00.000Z,681.853,7366,fcvex,,
,measurement_1,tag_12,tag_21,2025-06-01T07:40:00.000Z,843.306,2817,ytzhne,,
,measurement_2,tag_11,tag_21,2025-06-01T07:41:00.000Z,,,,370.044,False
,measurement_1,tag_11,tag_22,2025-06-01T07:42:00.000Z,245.626,4197,kkudo,,
,measurement_1,tag_12,tag_21,2025-06-01T07:43:00.000Z,755.519,610,egywm,,
,measurement_2,tag_11,tag_22,2025-06-01T07:44:00.000Z,,,,864.767,True
,measurement_1,tag_12,tag_21,2025-06-01T07:45:00.000Z,572.339,5397,xpvuttt,,
,measurement_2,tag_11,tag_22,2025-06-01T07:46:00.000Z,,,,582.269,True
,measurement_2,tag_11,tag_21,2025-06-01T07:47:00.000Z,,,,46.058,False
,measurement_1,tag_12,tag_21,2025-06-01T07:48:00.000Z,175.135,483,wljhozzym,,
,measurement_1,tag_13,tag_21,2025-06-01T07:49:00.000Z,957.959,9818,qlovmicbe,,
,measurement_1,tag_12,tag_21,2025-06-01T07:50:00.000Z,156.553,2180,rybrnwwz,,
,measurement_1,tag_11,tag_22,2025-06-01T07:51:00.000Z,836.53,5418,wjudxxqsoz,,
,measurement_2,tag_12,tag_21,2025-06-01T07:52:00.000Z,,,,6.058,False
,measurement_1,tag_11,tag_21,2025-06-01T07:53:00.000Z,51.885,6627,kkrjf,,
,measurement_2,tag_12,tag_21,2025-06-01T07:54:00.000Z,,,,733.168,True
,measurement_2,tag_12,tag_21,2025-06-01T07:55:00.000Z,,,,936.165,False
,measurement_1,tag_13,tag_21,2025-06-01T07:56:00.000Z,326.407,7403,lvolhydr,,
,measurement_2,tag_12,tag_21,2025-06-01T07:57:00.000Z,,,,701.571,False
,measurement_1,tag_11,tag_22,2025-06-01T07:58:00.000Z,618.819,983,fgegs,,
,measurement_2,tag_11,tag_22,2025-06-01T07:59:00.000Z,,,,561.726,True
,measurement_2,tag_13,tag_22,2025-06-01T08:00:00.000Z,,,,568.047,False
,measurement_1,tag_13,tag_21,2025-06-01T08:01:00.000Z,431.748,7944,xlgqs,,
,measurement_2,tag_12,tag_21,2025-06-01T08:02:00.000Z,,,,970.542,False
,measurement_1,tag_12,tag_21,2025-06-01T08:03:00.000Z,314.95,1607,fcgzoa,,
,measurement_1,tag_12,tag_21,2025-06-01T08:04:00.000Z,318.136,802,mblaos,,
,measurement_1,tag_13,tag_21,2025-06-01T08:05:00.000Z,370.185,9903,xusfpef,,
,measurement_2,tag_11,tag_21,2025-06-01T08:06:00.000Z,,,,878.584,True
,measurement_1,tag_11,tag_22,2025-06-01T08:07:00.000Z,295.275,3562,gmbajconf,,
,measurement_1,tag_12,tag_21,2025-06-01T08:08:00.000Z,695.057,9446,gqrmslcx,,
,measurement_2,tag_11,tag_21,2025-06-01T08:09:00.000Z,,,,656.311,False
,measurement_2,tag_13,tag_22,2025-06-01T08:10:00.000Z,,,,339.074,True
,measurement_1,tag_11,tag_21,2025-06-01T08:11:00.000Z,788.42,8381,ojuysium,,
,measurement_1,tag_11,tag_21,2025-06-01T08:12:00.000Z,84.031,8109,yewppdhb,,
,measurement_1,tag_11,tag_21,2025-06-01T08:13:00.000Z,55.106,4750,edzxv,,
,measurement_1,tag_11,tag_22,2025-06-01T08:14:00.000Z,412.103,1304,nglftyn,,
,measurement_2,tag_12,tag_22,2025-06-01T08:15:00.000Z,,,,180.609,False
,measurement_1,tag_12,tag_21,2025-06-01T08:16:00.000Z,507.204,1533,eedvt,,
,measurement_2,tag_12,tag_21,2025-06-01T08:17:00.000Z,,,,33.215,False
,measurement_1,tag_11,tag_21,2025-06-01T08:18:00.000Z,598.102,866,ouiqpqnwwe,,
,measurement_1,tag_11,tag_21,2025-06-01T08:19:00.000Z,739.496,9673,vgdes,,
,measurement_1,tag_12,tag_21,2025-06-01T08:20:00.000Z,182.55,8728,hvycwqnknz,,
,measurement_1,tag_12,tag_21,2025-06-01T08:21:00.000Z,546.932,5962,wccwsjip,,
,measurement_1,tag_12,tag_21,2025-06-01T08:22:00.000Z,891.348,245,phyujj,,
,measurement_2,tag_12,tag_21,2025-06-01T08:23:00.000Z,,,,552.57,False
,measurement_1,tag_13,tag_22,2025-06-01T08:24:00.000Z,622.278,8838,tkwweqa,,
,measurement_1,tag_12,tag_21,2025-06-01T08:25:00.000Z,34.604,7795,qarsrldwm,,
,measurement_1,tag_11,tag_22,2025-06-01T08:26:00.000Z,730.644,1337,avznbi,,
,measurement_1,tag_13,tag_22,2025-06-01T08:27:00.000Z,614.741,2729,rtpcwwf,,
,measurement_1,tag_13,tag_21,2025-06-01T08:28:00.000Z,486.429,5475,xmgmghe,,
,measurement_2,tag_13,tag_22,2025-06-01T08:29:00.000Z,,,,106.631,False
,measurement_1,tag_11,tag_21,2025-06-01T08:30:00.000Z,530.733,4657,msqhai,,
,measurement_1,tag_13,tag_22,2025-06-01T08:31:00.000Z,940.491,5513,iuxdgov,,
,measurement_2,tag_13,tag_21,2025-06-01T08:32:00.000Z,,,,47.06,True
,measurement_1,tag_11,tag_21,2025-06-01T08:33:00.000Z,817.035,3396,lejsolnzts,,
,measurement_1,tag_11,tag_22,2025-06-01T08:34:00.000Z,382.317,3905,aqebhf,,
,measurement_2,tag_13,tag_22,2025-06-01T08:35:00.000Z,,,,109.743,True
,measurement_1,tag_13,tag_22,2025-06-01T08:36:00.000Z,806.386,2548,hcgbce,,
,measurement_2,tag_11,tag_21,2025-06-01T08:37:00.000Z,,,,944.058,True
,measurement_1,tag_13,tag_22,2025-06-01T08:38:00.000Z,343.42,5656,ckpgkt,,
,measurement_1,tag_13,tag_21,2025-06-01T08:39:00.000Z,102.353,3981,hcekmr,,
,measurement_1,tag_12,tag_22,2025-06-01T08:40:00.000Z,512.087,9152,ghzgcawij,,
,measurement_1,tag_12,tag_21,2025-06-01T08:41:00.000Z,816.459,1644,mmbgrzx,,
,measurement_1,tag_13,tag_22,2025-06-01T08:42:00.000Z,616.703,2768,qvtjdly,,
,measurement_1,tag_11,tag_22,2025-06-01T08:43:00.000Z,67.416,113,ycusmsuxh,,
,measurement_1,tag_12,tag_22,2025-06-01T08:44:00.000Z,235.65,258,igqlq,,
,measurement_2,tag_12,tag_22,2025-06-01T08:45:00.000Z,,,,99.009,False
,measurement_1,tag_13,tag_21,2025-06-01T08:46:00.000Z,570.131,2033,vogsqzl,,
,measurement_1,tag_11,tag_22,2025-06-01T08:47:00.000Z,178.805,6960,cefpzvmu,,
,measurement_2,tag_11,tag_22,2025-06-01T08:48:00.000Z,,,,324.501,False
,measurement_1,tag_12,tag_22,2025-06-01T08:49:00.000Z,150.142,9796,mgawipxc,,
,measurement_1,tag_13,tag_22,2025-06-01T08:50:00.000Z,26.904,977,qhlfuphfuv,,
,measurement_1,tag_11,tag_21,2025-06-01T08:51:00.000Z,502.158,2133,rfktlv,,
,measurement_2,tag_13,tag_21,2025-06-01T08:52:00.000Z,,,,47.66,True
,measurement_1,tag_13,tag_22,2025-06-01T08:53:00.000Z,578.72,9245,yyqxdon,,
,measurement_2,tag_11,tag_21,2025-06-01T08:54:00.000Z,,,,501.198,False
,measurement_2,tag_11,tag_22,2025-06-01T08:55:00.000Z,,,,412.955,True
,measurement_2,tag_13,tag_22,2025-06-01T08:56:00.000Z,,,,636.669,False
,measurement_1,tag_11,tag_21,2025-06-01T08:57:00.000Z,163.867,7550,oppfo,,
,measurement_2,tag_13,tag_22,2025-06-01T08:58:00.000Z,,,,685.955,False
,measurement_1,tag_11,tag_21,2025-06-01T08:59:00.000Z,644.915,7716,vjtlb,,
,measurement_1,tag_11,tag_22,2025-06-01T09:00:00.000Z,799.298,8921,tmmereplgt,,
,measurement_2,tag_13,tag_22,2025-06-01T09:01:00.000Z,,,,710.508,False
,measurement_1,tag_12,tag_22,2025-06-01T09:02:00.000Z,930.088,9496,dvhyktfnci,,
,measurement_2,tag_11,tag_21,2025-06-01T09:03:00.000Z,,,,406.255,True
,measurement_1,tag_12,tag_21,2025-06-01T09:04:00.000Z,257.337,3309,slewb,,
,measurement_2,tag_13,tag_22,2025-06-01T09:05:00.000Z,,,,678.408,False
,measurement_2,tag_11,tag_22,2025-06-01T09:06:00.000Z,,,,811.968,True
,measurement_1,tag_11,tag_21,2025-06-01T09:07:00.000Z,271.317,2942,tvudjor,,
,measurement_1,tag_11,tag_22,2025-06-01T09:08:00.000Z,862.39,7474,unzewpgi,,
,measurement_2,tag_13,tag_21,2025-06-01T09:09:00.000Z,,,,599.191,True
,measurement_2,tag_11,tag_22,2025-06-01T09:10:00.000Z,,,,84.396,False
,measurement_1,tag_12,tag_22,2025-06-01T09:11:00.000Z,740.94,5629,shwtmdgsz,,
,measurement_1,tag_11,tag_22,2025-06-01T09:12:00.000Z,434.38,5105,ienkwwowpz,,
,measurement_1,tag_11,tag_21,2025-06-01T09:13:00.000Z,411.378,8173,hefzcze,,
,measurement_2,tag_12,tag_22,2025-06-01T09:14:00.000Z,,,,462.016,False
,measurement_2,tag_11,tag_21,2025-06-01T09:15:00.000Z,,,,357.021,True
,measurement_2,tag_12,tag_22,2025-06-01T09:16:00.000Z,,,,579.205,False
,measurement_2,tag_12,tag_21,2025-06-01T09:17:00.000Z,,,,277.057,True
,measurement_1,tag_12,tag_22,2025-06-01T09:18:00.000Z,254.207,2651,damtoyb,,
,measurement_1,tag_13,tag_21,2025-06-01T09:19:00.000Z,153.077,7891,bwcugdjp,,
,measurement_1,tag_11,tag_22,2025-06-01T09:20:00.000Z,673.491,6577,ixnnpqa,,
,measurement_2,tag_11,tag_22,2025-06-01T09:21:00.000Z,,,,233.039,False
,measurement_2,tag_11,tag_21,2025-06-01T09:22:00.000Z,,,,122.135,True
,measurement_2,tag_13,tag_21,2025-06-01T09:23:00.000Z,,,,98.42,True
,measurement_2,tag_11,tag_22,2025-06-01T09:24:00.000Z,,,,106.466,False
,measurement_1,tag_12,tag_21,2025-06-01T09:25:00.000Z,771.596,5819,tfbxvtw,,
,measurement_1,tag_12,tag_22,2025-06-01T09:26:00.000Z,779.54,3592,lzzopltd,,
,measurement_2,tag_13,tag_21,2025-06-01T09:27:00.000Z,,,,227.454,True
,measurement_2,tag_12,tag_22,2025-06-01T09:28:00.000Z,,,,343.695,False
,measurement_2,tag_13,tag_22,2025-06-01T09:29:00.000Z,,,,419.338,True
,measurement_1,tag_11,tag_21,2025-06-01T09:30:00.000Z,705.018,6860,jqiwh,,
,measurement_2,tag_11,tag_22,2025-06-01T09:31:00.000Z,,,,653.754,False
,measurement_1,tag_11,tag_21,2025-06-01T09:32:00.000Z,456.765,7914,kgyxngtufg,,
,measurement_1,tag_11,tag_22,2025-06-01T09:33:00.000Z,183.806,3126,hytuk,,
,measurement_1,tag_12,tag_22,2025-06-01T09:34:00.000Z,686.602,8793,oozzeuwy,,
,measurement_2,tag_12,tag_21,2025-06-01T09:35:00.000Z,,,,911.902,False
,measurement_2,tag_11,tag_21,2025-06-01T09:36:00.000Z,,,,518.999,False
,measurement_1,tag_13,tag_22,2025-06-01T09:37:00.000Z,171.033,1896,evtwahho,,
,measurement_1,tag_11,tag_21,2025-06-01T09:38:00.000Z,225.471,3386,onnjz,,
,measurement_1,tag_11,tag_22,2025-06-01T09:39:00.000Z,932.903,8603,vfgfzx,,
,measurement_2,tag_13,tag_22,2025-06-01T09:40:00.000Z,,,,900.171,True
,measurement_2,tag_13,tag_22,2025-06-01T09:41:00.000Z,,,,975.125,False
,measurement_2,tag_13,tag_21,2025-06-01T09:42:00.000Z,,,,329.183,True
,measurement_1,tag_13,tag_22,2025-06-01T09:43:00.000Z,74.15,2570,dmumrdqiwh,,
,measurement_2,tag_12,tag_21,2025-06-01T09:44:00.000Z,,,,512.03,True
,measurement_2,tag_13,tag_22,2025-06-01T09:45:00.000Z,,,,870.717,True
,measurement_2,tag_12,tag_22,2025-06-01T09:46:00.000Z,,,,878.786,False
,measurement_1,tag_11,tag_21,2025-06-01T09:47:00.000Z,200.896,289,uwcrlqfc,,
,measurement_2,tag_13,tag_21,2025-06-01T09:48:00.000Z,,,,845.858,True
,measurement_1,tag_12,tag_21,2025-06-01T09:49:00.000Z,346.661,9250,cmavjpvs,,
,measurement_1,tag_11,tag_21,2025-06-01T09:50:00.000Z,614.539,1351,vkomvx,,
,measurement_2,tag_12,tag_21,2025-06-01T09:51:00.000Z,,,,573.742,True
,measurement_2,tag_12,tag_22,2025-06-01T09:52:00.000Z,,,,886.082,False
,measurement_1,tag_13,tag_21,2025-06-01T09:53:00.000Z,354.693,1080,ehsxcshb,,
,measurement_1,tag_11,tag_22,2025-06-01T09:54:00.000Z,174.283,8295,zgckkos,,
,measurement_2,tag_12,tag_21,2025-06-01T09:55:00.000Z,,,,12.234,False
,measurement_1,tag_11,tag_21,2025-06-01T09:56:00.000Z,296.355,4593,hlwpnvsby,,
,measurement_1,tag_12,tag_21,2025-06-01T09:57:00.000Z,861.331,9559,pmqhwkdwng,,
